"member_id","tree_id","full_name","gender","birth_date","death_date","biography","father_member_id","mother_member_id","generation"
"158265","9","侯雷","M","1058-04-28","1101-01-28","平民","158219","158223","3"
"158266","9","侯洁","F","1057-03-08","1141-11-12","平民","158219","158224","3"
"158267","9","侯海燕","F","1047-09-11","1097-09-29","平民","158219","158224","3"
"158268","9","侯娜","F","1059-07-23","1118-07-23","平民","158219","158224","3"
"158269","9","侯明","M","1049-07-03","1056-10-11","平民","158219","158224","3"
"158270","9","侯桂香","F","1053-12-14","1106-12-11","平民","158219","158224","3"
"158271","9","侯旭","M","1052-01-18","1093-08-16","平民","158220","158221","3"
"158272","9","侯畅","F","1053-10-28","1128-01-14","平民","158220","158221","3"
"158273","9","侯平","M","1072-06-16","1153-07-11","平民","158220","158221","3"
"158274","9","侯宁","M","1057-08-24","1144-06-30","平民","158220","158221","3"
"158275","9","侯帅","M","1055-04-27","1140-10-31","平民","158220","158221","3"
"158276","9","侯晶","F","1069-08-05","1127-11-17","平民","158220","158215","3"
"158277","9","侯建","M","1063-01-10","1138-07-09","平民","158220","158215","3"
"158278","9","侯刚","M","1069-06-28","1153-05-10","平民","158220","158215","3"
"158279","9","侯成","M","1066-09-07","1142-05-01","平民","158220","158215","3"
"158280","9","侯晶","F","1054-04-01","1109-09-06","平民","158220","158215","3"
"158281","9","侯静","F","1056-05-30","","姻亲·配偶","","","3"
"158282","9","侯丽丽","F","1054-07-29","","姻亲·配偶","","","3"
"158283","9","侯玲","F","1068-03-03","","姻亲·配偶","","","3"
"158284","9","侯慧","F","1071-02-10","","姻亲·配偶","","","3"
"158285","9","侯秀云","F","1055-09-10","","姻亲·配偶","","","3"
"158286","9","侯丽丽","F","1058-05-28","","姻亲·配偶","","","3"
"158287","9","侯荣","F","1060-05-21","","姻亲·配偶","","","3"
"158288","9","侯丽丽","F","1035-08-31","","姻亲·配偶","","","3"
"158289","9","侯桂芳","F","1063-07-21","","姻亲·配偶","","","3"
"158290","9","侯桂芳","F","1045-06-07","","姻亲·配偶","","","3"
"158291","9","侯霞","F","1065-11-29","","姻亲·配偶","","","3"
"158292","9","侯秀英","F","1077-12-29","","姻亲·配偶","","","3"
"158293","9","侯娟","F","1072-11-13","","姻亲·配偶","","","3"
"158294","9","侯秀兰","F","1055-11-26","","姻亲·配偶","","","3"
"158295","9","侯芳","F","1072-01-29","","姻亲·配偶","","","3"
"158296","9","侯秀华","F","1055-09-10","","姻亲·配偶","","","3"
"158297","9","侯欣","F","1051-11-23","","姻亲·配偶","","","3"
"158298","9","侯桂英","F","1053-02-06","","姻亲·配偶","","","3"
"158299","9","侯秀梅","F","1046-03-08","","姻亲·配偶","","","3"
"158300","9","侯荣","F","1050-09-11","","姻亲·配偶","","","3"
"158301","9","侯敏","F","1079-10-15","","姻亲·配偶","","","3"
"158302","9","侯英","F","1067-04-28","","姻亲·配偶","","","3"
"158303","9","侯凤英","F","1048-10-02","","姻亲·配偶","","","3"
"158304","9","侯建军","M","1082-05-08","","姻亲·配偶","","","3"
"158305","9","侯波","M","1079-03-19","","姻亲·配偶","","","3"
"158306","9","侯鹏","M","1060-08-09","","姻亲·配偶","","","3"
"158307","9","侯林","M","1041-11-27","","姻亲·配偶","","","3"
"158308","9","侯红霞","M","1055-09-15","","姻亲·配偶","","","3"
"158309","9","侯磊","M","1054-09-30","","姻亲·配偶","","","3"
"158310","9","侯峰","M","1062-11-03","","姻亲·配偶","","","3"
"158311","9","侯建平","M","1061-11-28","","姻亲·配偶","","","3"
"158312","9","侯飞","M","1071-12-01","","姻亲·配偶","","","3"
"158313","9","侯俊","M","1050-12-29","","姻亲·配偶","","","3"
"158314","9","侯坤","M","1079-08-11","","姻亲·配偶","","","3"
"158315","9","侯志强","M","1060-12-16","","姻亲·配偶","","","3"
"158316","9","侯宇","M","1067-02-08","","姻亲·配偶","","","3"
"158317","9","侯华","M","1057-08-04","","姻亲·配偶","","","3"
"158318","9","侯平","M","1055-08-12","","姻亲·配偶","","","3"
"158319","9","侯想","M","1043-08-01","","姻亲·配偶","","","3"
"158320","9","侯亮","M","1062-04-16","","姻亲·配偶","","","3"
"158321","9","侯凯","M","1057-06-30","","姻亲·配偶","","","3"
"158322","9","侯军","M","1058-03-16","","姻亲·配偶","","","3"
"158323","9","侯明","M","1067-10-09","","姻亲·配偶","","","3"
"158324","9","侯洋","M","1047-06-09","","姻亲·配偶","","","3"
"158325","9","侯云","F","1107-04-06","1188-02-05","平民","158234","158294","4"
"158326","9","侯军","M","1085-02-08","1142-05-01","平民","158234","158294","4"
"158327","9","侯兵","M","1097-01-16","1186-08-02","平民","158234","158294","4"
"158328","9","侯秀珍","F","1088-01-31","1154-01-02","平民","158234","158294","4"
"158329","9","侯晨","M","1085-05-20","1174-08-25","平民","158234","158294","4"
"158330","9","侯秀梅","F","1091-04-20","1159-05-29","平民","158234","158294","4"
"158331","9","侯兵","M","1109-07-29","1195-03-08","平民","158234","158270","4"
"158332","9","侯波","M","1096-02-15","1141-09-18","平民","158234","158270","4"
"158333","9","侯秀云","F","1105-02-07","1153-12-08","平民","158234","158270","4"
"158334","9","侯娟","F","1105-08-19","1171-12-31","平民","158234","158270","4"
"158335","9","侯龙","M","1100-01-04","1159-09-07","平民","158234","158270","4"
"158336","9","侯杨","M","1119-08-18","1122-12-19","平民","158236","158283","4"
"158337","9","侯建华","M","1103-04-29","1152-12-13","平民","158236","158283","4"
"158338","9","侯建","M","1120-01-30","1124-12-01","平民","158236","158283","4"
"158339","9","侯秀英","F","1114-10-30","1172-09-05","平民","158236","158283","4"
"158340","9","侯林","M","1106-06-09","1176-11-21","平民","158236","158283","4"
"158341","9","侯明","M","1106-08-31","1178-05-11","平民","158236","158283","4"
"158342","9","侯东","M","1108-11-09","1192-10-21","平民","158236","158281","4"
"158343","9","侯东","M","1111-01-19","1174-05-27","平民","158236","158281","4"
"158344","9","侯琴","F","1120-03-31","1121-05-10","平民","158236","158281","4"
"158345","9","侯英","F","1112-06-27","1182-09-22","平民","158236","158281","4"
"158346","9","侯凤兰","F","1106-12-22","1167-06-12","平民","158236","158281","4"
"158347","9","侯丽娟","F","1102-11-07","1111-05-31","平民","158237","158232","4"
"158348","9","侯艳","F","1091-07-28","1157-05-19","平民","158237","158232","4"
"158349","9","侯超","M","1106-04-20","1194-04-06","平民","158237","158232","4"
"158350","9","侯旭","M","1095-05-16","1104-04-23","平民","158237","158232","4"
"158351","9","侯丹","F","1105-07-05","1185-05-25","平民","158237","158232","4"
"158352","9","侯瑞","M","1097-08-18","1183-05-24","平民","158237","158232","4"
"158353","9","侯倩","F","1098-12-08","1164-07-29","平民","158237","158268","4"
"158354","9","侯金凤","F","1097-11-02","1168-03-17","平民","158237","158268","4"
"158355","9","侯平","M","1098-05-16","1156-06-28","平民","158237","158268","4"
"158356","9","侯云","F","1101-06-04","1112-01-19","平民","158237","158268","4"
"158357","9","侯宇","M","1090-08-26","1094-12-20","平民","158237","158268","4"
"158358","9","侯秀珍","F","1093-02-02","1149-05-21","平民","158238","158303","4"
"158359","9","侯帆","M","1099-03-20","1169-12-24","平民","158238","158303","4"
"158360","9","侯秀华","F","1095-01-26","1169-05-03","平民","158238","158303","4"
"158361","9","侯浩","M","1094-08-30","1167-10-12","平民","158238","158303","4"
"158362","9","侯宁","M","1096-06-21","1148-05-29","平民","158238","158303","4"
"158363","9","侯帆","M","1096-11-27","1172-03-14","平民","158238","158303","4"
"158364","9","侯超","M","1102-02-09","1178-02-24","平民","158238","158263","4"
"158365","9","侯帆","M","1093-07-06","1174-12-02","平民","158238","158263","4"
"158366","9","侯勇","M","1107-07-03","1181-11-10","平民","158238","158263","4"
"158367","9","侯志强","M","1106-01-17","1193-03-05","平民","158238","158263","4"
"158368","9","侯欢","M","1096-10-07","1167-06-21","平民","158238","158263","4"
"158369","9","侯丹","F","1098-01-07","1152-10-20","平民","158240","158272","4"
"158370","9","侯建华","M","1106-01-08","1172-04-25","平民","158240","158272","4"
"158371","9","侯军","M","1096-05-25","1141-07-01","平民","158240","158272","4"
"158372","9","侯桂英","F","1087-01-13","1134-02-01","平民","158240","158272","4"
"158373","9","侯秀芳","F","1090-12-18","1164-05-09","平民","158240","158272","4"
"158374","9","侯玉梅","F","1092-09-13","1096-06-26","平民","158240","158272","4"
"158375","9","侯想","M","1104-06-26","1182-07-24","平民","158240","158242","4"
"158376","9","侯玉华","F","1098-12-29","1164-11-23","平民","158240","158242","4"
"158377","9","侯桂芝","F","1094-07-22","1168-10-04","平民","158240","158242","4"
"158378","9","侯成","M","1083-07-28","1094-02-24","平民","158240","158242","4"
"158379","9","侯静","F","1093-01-02","1166-08-16","平民","158240","158242","4"
"158380","9","侯萍","F","1094-03-30","1155-01-29","平民","158243","158297","4"
"158381","9","侯建平","M","1092-04-26","1168-12-02","平民","158243","158297","4"
"158382","9","侯伟","M","1102-01-07","1108-08-17","平民","158243","158297","4"
"158383","9","侯琴","F","1092-06-06","1104-12-07","平民","158243","158297","4"
"158384","9","侯龙","M","1083-12-11","1089-05-20","平民","158243","158297","4"
"158385","9","侯志强","M","1088-04-01","1090-08-04","平民","158243","158297","4"
"158386","9","侯洋","M","1082-10-02","1171-11-30","平民","158243","158284","4"
"158387","9","侯建平","M","1099-05-17","1183-05-14","平民","158243","158284","4"
"158388","9","侯超","M","1093-09-01","1135-12-08","平民","158243","158284","4"
"158389","9","侯欣","F","1090-09-02","1173-10-29","平民","158243","158284","4"
"158390","9","侯鑫","M","1100-05-13","1156-08-13","平民","158243","158284","4"
"158391","9","侯娜","F","1097-03-30","1105-07-09","平民","158245","158288","4"
"158392","9","侯华","M","1101-02-14","1160-04-25","平民","158245","158288","4"
"158393","9","侯梅","F","1097-07-26","1170-02-08","平民","158245","158288","4"
"158394","9","侯丽娟","F","1084-10-22","1133-08-21","平民","158245","158288","4"
"158395","9","侯玉华","F","1092-04-11","1137-07-17","平民","158245","158288","4"
"158396","9","侯秀华","F","1086-04-29","1096-01-04","平民","158245","158288","4"
"158397","9","侯宇","M","1084-03-18","1131-08-27","平民","158245","158280","4"
"158398","9","侯秀芳","F","1101-09-22","1152-04-17","平民","158245","158280","4"
"158399","9","侯海燕","F","1096-07-03","1137-10-09","平民","158245","158280","4"
"158400","9","侯旭","M","1108-10-03","1166-01-16","平民","158245","158280","4"
"158401","9","侯桂芝","F","1107-04-19","1177-01-08","平民","158245","158280","4"
"158402","9","侯金凤","F","1083-12-01","1092-04-11","平民","158247","158261","4"
"158403","9","侯梅","F","1092-02-08","1163-10-03","平民","158247","158261","4"
"158404","9","侯宁","M","1099-05-05","1180-09-28","平民","158247","158261","4"
"158405","9","侯秀珍","F","1081-06-28","1168-06-17","平民","158247","158261","4"
"158406","9","侯红","F","1078-11-10","1128-05-29","平民","158247","158261","4"
"158407","9","侯彬","M","1081-05-29","1129-02-05","平民","158247","158261","4"
"158408","9","侯颖","F","1094-07-06","1168-03-23","平民","158247","158287","4"
"158409","9","侯雷","M","1081-01-22","1158-06-14","平民","158247","158287","4"
"158410","9","侯兰英","F","1090-05-11","1170-06-07","平民","158247","158287","4"
"158411","9","侯晶","F","1088-02-09","1135-12-15","平民","158247","158287","4"
"158412","9","侯霞","F","1103-05-19","1114-01-09","平民","158247","158287","4"
"158413","9","侯辉","M","1087-07-17","1162-08-04","平民","158248","158289","4"
"158414","9","侯建华","M","1078-11-30","1160-02-10","平民","158248","158289","4"
"158415","9","侯秀华","F","1085-11-02","1138-12-21","平民","158248","158289","4"
"158416","9","侯杰","M","1064-12-06","1112-11-23","平民","158248","158289","4"
"158417","9","侯成","M","1064-02-06","1140-11-09","平民","158248","158289","4"
"158418","9","侯帆","M","1071-05-15","1142-01-10","平民","158248","158289","4"
"158419","9","侯霞","F","1072-02-02","1155-02-12","平民","158248","158298","4"
"158420","9","侯小红","F","1065-04-29","1150-01-21","平民","158248","158298","4"
"158421","9","侯秀梅","F","1075-11-24","1143-05-02","平民","158248","158298","4"
"158422","9","侯雷","M","1074-03-04","1130-08-19","平民","158248","158298","4"
"158423","9","侯丽丽","F","1080-03-31","1148-02-03","平民","158248","158298","4"
"158424","9","侯阳","M","1087-03-31","1154-04-18","平民","158249","158286","4"
"158425","9","侯建军","M","1078-08-10","1152-03-01","平民","158249","158286","4"
"158426","9","侯建军","M","1099-05-15","1145-08-17","平民","158249","158286","4"
"158427","9","侯飞","M","1086-07-30","1087-04-16","平民","158249","158286","4"
"158428","9","侯桂兰","F","1090-11-02","1170-12-15","平民","158249","158286","4"
"158429","9","侯璐","F","1097-09-27","1185-07-31","平民","158249","158286","4"
"158430","9","侯琴","F","1083-01-18","1147-09-28","平民","158249","158235","4"
"158431","9","侯杨","M","1099-05-23","1174-03-28","平民","158249","158235","4"
"158432","9","侯淑华","F","1093-04-28","1138-04-29","平民","158249","158235","4"
"158433","9","侯莹","F","1083-03-17","1170-05-03","平民","158249","158235","4"
"158434","9","侯建","M","1083-09-22","1132-10-21","平民","158249","158235","4"
"158435","9","侯想","M","1096-06-02","1145-07-24","平民","158251","158282","4"
"158436","9","侯超","M","1103-05-24","1159-07-28","平民","158251","158282","4"
"158437","9","侯淑兰","F","1087-11-27","1137-04-15","平民","158251","158282","4"
"158438","9","侯阳","M","1104-07-04","1189-02-06","平民","158251","158282","4"
"158439","9","侯冬梅","F","1103-05-25","1160-01-25","平民","158251","158282","4"
"158440","9","侯建平","M","1104-02-02","1154-02-03","平民","158251","158282","4"
"158441","9","侯建国","M","1088-09-12","1141-12-10","平民","158251","158299","4"
"158442","9","侯晶","F","1087-01-18","1157-11-05","平民","158251","158299","4"
"158443","9","侯雷","M","1087-01-07","1139-03-24","平民","158251","158299","4"
"158444","9","侯红霞","M","1100-01-17","1168-01-02","平民","158251","158299","4"
"158445","9","侯瑜","F","1086-11-29","1101-08-30","平民","158251","158299","4"
"158446","9","侯娟","F","1115-11-11","1176-05-21","平民","158253","158260","4"
"158447","9","侯洋","M","1104-11-14","1154-07-05","平民","158253","158260","4"
"158448","9","侯淑珍","F","1115-03-01","1163-06-03","平民","158253","158260","4"
"158449","9","侯璐","F","1096-09-04","1182-08-27","平民","158253","158260","4"
"158450","9","侯丹","F","1110-09-05","1156-11-22","平民","158253","158260","4"
"158451","9","侯欣","F","1102-12-24","1144-03-06","平民","158253","158260","4"
"158452","9","侯冬梅","F","1117-09-23","1128-07-22","平民","158253","158239","4"
"158453","9","侯玉英","F","1110-05-13","1176-10-11","平民","158253","158239","4"
"158454","9","侯凯","M","1103-08-25","1112-01-04","平民","158253","158239","4"
"158455","9","侯颖","F","1101-09-05","1182-02-03","平民","158253","158239","4"
"158456","9","侯娟","F","1097-01-28","1157-12-02","平民","158253","158239","4"
"158457","9","侯凯","M","1097-09-09","1177-03-12","平民","158256","158244","4"
"158458","9","侯想","M","1104-02-16","1185-07-05","平民","158256","158244","4"
"158459","9","侯波","M","1098-04-24","1158-01-29","平民","158256","158244","4"
"158460","9","侯峰","M","1102-08-19","1146-02-17","平民","158256","158244","4"
"158461","9","侯丽华","F","1096-04-10","1138-03-12","平民","158256","158244","4"
"158462","9","侯峰","M","1094-06-15","1138-07-25","平民","158256","158244","4"
"158463","9","侯霞","F","1092-04-18","1170-02-04","平民","158256","158276","4"
"158464","9","侯霞","F","1087-06-22","1141-05-20","平民","158256","158276","4"
"158465","9","侯华","M","1098-02-25","1159-04-17","平民","158256","158276","4"
"158466","9","侯坤","M","1098-12-27","1187-09-05","平民","158256","158276","4"
"158467","9","侯峰","M","1094-09-23","1174-01-19","平民","158256","158276","4"
"158468","9","侯帆","M","1099-12-11","1142-04-25","平民","158257","158295","4"
"158469","9","侯超","M","1094-11-02","1154-07-01","平民","158257","158295","4"
"158470","9","侯凤英","F","1092-01-09","1136-02-25","平民","158257","158295","4"
"158471","9","侯淑兰","F","1097-05-12","1144-12-14","平民","158257","158295","4"
"158472","9","侯红","F","1084-03-02","1156-01-01","平民","158257","158295","4"
"158473","9","侯东","M","1098-12-05","1160-07-07","平民","158257","158295","4"
"158474","9","侯琳","F","1092-09-22","1136-03-30","平民","158257","158252","4"
"158475","9","侯桂花","F","1097-09-23","1141-02-08","平民","158257","158252","4"
"158476","9","侯琳","F","1100-02-07","1184-10-09","平民","158257","158252","4"
"158477","9","侯俊","M","1084-07-03","1163-09-04","平民","158257","158252","4"
"158478","9","侯华","M","1087-03-08","1128-10-07","平民","158257","158252","4"
"158479","9","侯帅","M","1108-11-04","1150-06-07","平民","158259","158293","4"
"158480","9","侯宇","M","1109-03-20","1181-11-23","平民","158259","158293","4"
"158481","9","侯岩","M","1087-12-17","1175-12-19","平民","158259","158293","4"
"158482","9","侯飞","M","1091-01-30","1148-11-20","平民","158259","158293","4"
"158483","9","侯兵","M","1099-02-05","1179-10-25","平民","158259","158293","4"
"158484","9","侯建华","M","1093-08-05","1182-01-02","平民","158259","158293","4"
"158485","9","侯健","M","1097-02-25","1143-02-01","平民","158259","158302","4"
"158486","9","侯桂芝","F","1092-01-22","1175-04-16","平民","158259","158302","4"
"158487","9","侯宁","M","1106-02-16","1164-12-01","平民","158259","158302","4"
"158488","9","侯秀芳","F","1099-12-30","1104-03-16","平民","158259","158302","4"
"158489","9","侯阳","M","1106-09-10","1192-07-16","平民","158259","158302","4"
"158490","9","侯兰英","F","1091-09-03","1162-09-28","平民","158265","158300","4"
"158491","9","侯志强","M","1083-10-20","1156-09-11","平民","158265","158300","4"
"158492","9","侯静","F","1083-02-12","1163-08-25","平民","158265","158300","4"
"158493","9","侯想","M","1101-10-10","1161-12-10","平民","158265","158300","4"
"158494","9","侯刚","M","1096-09-19","1101-06-27","平民","158265","158300","4"
"158495","9","侯荣","F","1095-02-02","1183-05-10","平民","158265","158300","4"
"158496","9","侯红梅","F","1078-07-01","1092-09-23","平民","158265","158246","4"
"158497","9","侯建国","M","1090-11-27","1172-05-28","平民","158265","158246","4"
"158498","9","侯玉梅","F","1087-10-24","1177-08-13","平民","158265","158246","4"
"158499","9","侯玉华","F","1086-07-23","1168-09-04","平民","158265","158246","4"
"158500","9","侯建平","M","1093-12-14","1164-12-09","平民","158265","158246","4"
"158501","9","侯秀梅","F","1088-01-26","1154-10-08","平民","158271","158285","4"
"158502","9","侯海燕","F","1095-12-27","1184-07-31","平民","158271","158285","4"
"158503","9","侯强","M","1082-07-02","1122-12-03","平民","158271","158285","4"
"158504","9","侯瑞","M","1087-09-30","1171-11-12","平民","158271","158285","4"
"158505","9","侯建华","M","1079-10-14","1165-03-21","平民","158271","158285","4"
"158506","9","侯雪","F","1088-06-04","1152-01-20","平民","158271","158285","4"
"158507","9","侯阳","M","1089-09-21","1162-08-06","平民","158271","158254","4"
"158508","9","侯东","M","1087-03-18","1139-09-07","平民","158271","158254","4"
"158509","9","侯玉","F","1077-04-19","1132-03-14","平民","158271","158254","4"
"158510","9","侯琳","F","1076-12-04","1163-06-20","平民","158271","158254","4"
"158511","9","侯勇","M","1076-12-27","1160-07-07","平民","158271","158254","4"
"158512","9","侯桂英","F","1108-01-07","1170-09-16","平民","158273","158296","4"
"158513","9","侯丽丽","F","1107-03-09","1196-10-11","平民","158273","158296","4"
"158514","9","侯建平","M","1092-11-09","1142-05-03","平民","158273","158296","4"
"158515","9","侯英","F","1105-11-09","1157-09-17","平民","158273","158296","4"
"158516","9","侯洁","F","1101-03-02","1166-02-16","平民","158273","158296","4"
"158517","9","侯玉英","F","1107-06-22","1110-07-05","平民","158273","158296","4"
"158518","9","侯林","M","1101-04-21","1159-07-18","平民","158273","158264","4"
"158519","9","侯勇","M","1101-09-27","1145-06-26","平民","158273","158264","4"
"158520","9","侯凯","M","1102-11-20","1177-09-28","平民","158273","158264","4"
"158521","9","侯云","F","1106-03-03","1177-11-10","平民","158273","158264","4"
"158522","9","侯岩","M","1113-07-22","1175-10-31","平民","158273","158264","4"
"158523","9","侯博","M","1097-01-21","1161-06-11","平民","158274","158255","4"
"158524","9","侯洋","M","1079-02-04","1154-03-12","平民","158274","158255","4"
"158525","9","侯桂英","F","1089-05-27","1159-04-25","平民","158274","158255","4"
"158526","9","侯建军","M","1094-08-01","1167-11-08","平民","158274","158255","4"
"158527","9","侯建华","M","1093-12-29","1182-11-21","平民","158274","158255","4"
"158528","9","侯海燕","F","1093-03-16","1164-05-05","平民","158274","158255","4"
"158529","9","侯晶","F","1091-03-12","1142-09-30","平民","158274","158290","4"
"158530","9","侯玉梅","F","1096-01-11","1177-07-13","平民","158274","158290","4"
"158531","9","侯玉英","F","1094-11-25","1176-06-25","平民","158274","158290","4"
"158532","9","侯帅","M","1080-07-25","1164-04-06","平民","158274","158290","4"
"158533","9","侯瑜","F","1101-02-08","1108-08-02","平民","158274","158290","4"
"158534","9","侯勇","M","1092-01-22","1153-06-27","平民","158275","158292","4"
"158535","9","侯海燕","F","1085-08-20","1165-02-03","平民","158275","158292","4"
"158536","9","侯桂芳","F","1093-03-14","1173-07-15","平民","158275","158292","4"
"158537","9","侯慧","F","1098-10-29","1099-02-16","平民","158275","158292","4"
"158538","9","侯丹","F","1076-06-05","1133-01-09","平民","158275","158292","4"
"158539","9","侯玉梅","F","1081-07-04","1152-04-13","平民","158275","158292","4"
"158540","9","侯超","M","1091-11-22","1141-09-04","平民","158275","158266","4"
"158541","9","侯玉梅","F","1076-11-19","1136-03-21","平民","158275","158266","4"
"158542","9","侯倩","F","1075-12-29","1136-12-17","平民","158275","158266","4"
"158543","9","侯军","M","1079-04-14","1161-11-30","平民","158275","158266","4"
"158544","9","侯建平","M","1098-04-12","1151-07-03","平民","158275","158266","4"
"158545","9","侯红霞","M","1100-03-13","1174-12-09","平民","158277","158267","4"
"158546","9","侯彬","M","1091-06-30","1145-04-22","平民","158277","158267","4"
"158547","9","侯飞","M","1089-05-27","1154-07-02","平民","158277","158267","4"
"158548","9","侯丽丽","F","1107-11-30","1150-03-27","平民","158277","158267","4"
"158549","9","侯雪","F","1094-05-06","1181-04-24","平民","158277","158267","4"
"158550","9","侯洁","F","1107-07-20","1182-11-15","平民","158277","158267","4"
"158551","9","侯文","M","1093-08-06","1166-03-19","平民","158277","158301","4"
"158552","9","侯金凤","F","1085-02-12","1142-10-04","平民","158277","158301","4"
"158553","9","侯涛","M","1100-06-30","1146-02-09","平民","158277","158301","4"
"158554","9","侯桂兰","F","1084-09-20","1173-08-07","平民","158277","158301","4"
"158555","9","侯兰英","F","1106-07-04","1148-05-18","平民","158278","158241","4"
"158556","9","侯利","M","1110-11-15","1160-04-13","平民","158278","158241","4"
"158557","9","侯阳","M","1091-03-07","1140-10-08","平民","158278","158241","4"
"158558","9","侯冬梅","F","1097-02-04","1180-03-21","平民","158278","158241","4"
"158559","9","侯春梅","F","1111-03-16","1117-02-19","平民","158278","158241","4"
"158560","9","侯海燕","F","1102-11-08","1192-07-06","平民","158278","158241","4"
"158561","9","侯佳","M","1109-08-31","1179-07-27","平民","158278","158291","4"
"158562","9","侯淑英","F","1098-01-09","1180-04-07","平民","158278","158291","4"
"158563","9","侯霞","F","1103-02-18","1169-07-07","平民","158278","158291","4"
"158564","9","侯敏","F","1111-09-02","1172-06-30","平民","158278","158291","4"
"158565","9","侯静","F","1097-04-25","1137-08-04","平民","158279","158231","4"
"158566","9","侯桂芳","F","1106-12-08","1192-10-30","平民","158279","158231","4"
"158567","9","侯浩","M","1102-12-28","1177-09-15","平民","158279","158231","4"
