"member_id","tree_id","full_name","gender","birth_date","death_date","biography","father_member_id","mother_member_id","generation"
"186327","13","胡建平","M","1061-12-25","","姻亲·配偶","","","3"
"186328","13","胡旭","M","1066-07-25","","姻亲·配偶","","","3"
"186329","13","胡玉华","F","1130-11-08","1177-08-06","平民","186238","186258","4"
"186330","13","胡林","M","1139-09-30","1217-03-14","平民","186238","186258","4"
"186331","13","胡帆","M","1121-06-04","1197-08-03","平民","186238","186258","4"
"186332","13","胡宇","M","1139-09-29","1185-06-11","平民","186238","186258","4"
"186333","13","胡欣","F","1139-02-24","1183-02-15","平民","186238","186258","4"
"186334","13","胡雪","F","1144-07-10","1187-04-22","平民","186238","186258","4"
"186335","13","胡勇","M","1133-04-27","1212-07-30","平民","186238","186286","4"
"186336","13","胡莹","F","1136-06-23","1147-02-19","平民","186238","186286","4"
"186337","13","胡春梅","F","1144-02-09","1192-10-11","平民","186238","186286","4"
"186338","13","胡兰英","F","1135-07-07","1187-04-20","平民","186241","186271","4"
"186339","13","胡文","M","1135-11-28","1177-02-11","平民","186241","186271","4"
"186340","13","胡雪","F","1144-01-07","1184-04-22","平民","186241","186271","4"
"186341","13","胡军","M","1136-08-06","1143-04-26","平民","186241","186271","4"
"186342","13","胡超","M","1145-01-15","1187-01-26","平民","186241","186271","4"
"186343","13","胡欣","F","1138-11-19","1217-03-02","平民","186241","186271","4"
"186344","13","胡芳","F","1136-01-05","1225-09-17","平民","186241","186270","4"
"186345","13","胡莉","F","1125-03-15","1137-05-26","平民","186241","186270","4"
"186346","13","胡楠","M","1125-08-24","1167-03-29","平民","186241","186270","4"
"186347","13","胡楠","M","1119-05-29","1207-12-19","平民","186242","186300","4"
"186348","13","胡玉兰","F","1115-04-14","1195-07-15","平民","186242","186300","4"
"186349","13","胡浩","M","1106-11-21","1154-12-28","平民","186242","186300","4"
"186350","13","胡丽","F","1120-02-14","1204-01-18","平民","186242","186300","4"
"186351","13","胡琳","F","1106-05-05","1193-07-29","平民","186242","186300","4"
"186352","13","胡琳","F","1115-09-22","1122-03-16","平民","186242","186300","4"
"186353","13","胡晨","M","1127-11-24","1136-06-09","平民","186242","186236","4"
"186354","13","胡文","M","1113-12-23","1187-04-29","平民","186242","186236","4"
"186355","13","胡玉珍","F","1119-05-11","1163-05-14","平民","186242","186236","4"
"186356","13","胡璐","F","1103-05-17","1174-03-19","平民","186243","186302","4"
"186357","13","胡秀珍","F","1112-07-29","1201-05-22","平民","186243","186302","4"
"186358","13","胡婷婷","F","1117-01-16","1129-09-14","平民","186243","186302","4"
"186359","13","胡宁","M","1102-10-11","1156-08-17","平民","186243","186302","4"
"186360","13","胡小红","F","1115-09-18","1172-01-19","平民","186243","186302","4"
"186361","13","胡红","F","1118-09-17","1185-02-12","平民","186243","186302","4"
"186362","13","胡琴","F","1120-04-24","1205-05-10","平民","186243","186289","4"
"186363","13","胡龙","M","1101-08-05","1168-11-26","平民","186243","186289","4"
"186364","13","胡兵","M","1113-01-08","1197-06-08","平民","186243","186289","4"
"186365","13","胡凯","M","1112-09-14","1178-12-17","平民","186244","186292","4"
"186366","13","胡萍","F","1112-09-12","1201-12-27","平民","186244","186292","4"
"186367","13","胡洋","M","1123-06-23","1192-08-20","平民","186244","186292","4"
"186368","13","胡丹丹","F","1115-01-12","1125-09-08","平民","186244","186292","4"
"186369","13","胡桂香","F","1108-06-17","1114-10-07","平民","186244","186292","4"
"186370","13","胡健","M","1129-05-24","1196-06-18","平民","186244","186292","4"
"186371","13","胡涛","M","1112-07-31","1170-02-26","平民","186244","186256","4"
"186372","13","胡彬","M","1119-07-12","1196-04-29","平民","186244","186256","4"
"186373","13","胡颖","F","1116-12-04","1164-04-18","平民","186244","186256","4"
"186374","13","胡丹","F","1113-02-14","1176-10-21","平民","186245","186250","4"
"186375","13","胡婷婷","F","1129-06-20","1213-11-19","平民","186245","186250","4"
"186376","13","胡凯","M","1136-01-01","1207-12-19","平民","186245","186250","4"
"186377","13","胡云","F","1134-03-27","1139-06-26","平民","186245","186250","4"
"186378","13","胡秀华","F","1120-12-01","1206-01-15","平民","186245","186250","4"
"186379","13","胡杰","M","1119-09-29","1166-10-24","平民","186245","186250","4"
"186380","13","胡文","M","1132-01-31","1211-01-28","平民","186245","186307","4"
"186381","13","胡杰","M","1113-03-13","1164-06-05","平民","186245","186307","4"
"186382","13","胡兰英","F","1135-09-02","1208-10-07","平民","186245","186307","4"
"186383","13","胡鹏","M","1128-07-16","1207-08-31","平民","186248","186284","4"
"186384","13","胡琳","F","1124-10-26","1202-10-23","平民","186248","186284","4"
"186385","13","胡红霞","M","1115-08-19","1187-02-16","平民","186248","186284","4"
"186386","13","胡欣","F","1135-05-03","1216-10-01","平民","186248","186284","4"
"186387","13","胡健","M","1114-07-13","1180-11-27","平民","186248","186284","4"
"186388","13","胡秀梅","F","1120-08-16","1165-07-15","平民","186248","186284","4"
"186389","13","胡倩","F","1128-10-27","1136-06-01","平民","186248","186288","4"
"186390","13","胡磊","M","1121-02-18","1185-10-17","平民","186248","186288","4"
"186391","13","胡玉华","F","1121-08-25","1199-06-16","平民","186248","186288","4"
"186392","13","胡慧","F","1112-11-06","1195-03-25","平民","186254","186306","4"
"186393","13","胡东","M","1110-02-25","1192-09-01","平民","186254","186306","4"
"186394","13","胡梅","F","1120-10-12","1173-12-07","平民","186254","186306","4"
"186395","13","胡凯","M","1124-02-15","1197-12-25","平民","186254","186306","4"
"186396","13","胡淑华","F","1123-04-06","1197-06-27","平民","186254","186306","4"
"186397","13","胡楠","M","1123-06-08","1188-08-16","平民","186254","186306","4"
"186398","13","胡婷","F","1105-12-30","1154-10-05","平民","186254","186308","4"
"186399","13","胡瑜","F","1114-07-12","1182-08-29","平民","186254","186308","4"
"186400","13","胡秀华","F","1103-11-10","1182-08-31","平民","186254","186308","4"
"186401","13","胡彬","M","1099-10-26","1141-01-16","平民","186257","186259","4"
"186402","13","胡帅","M","1100-10-17","1170-08-17","平民","186257","186259","4"
"186403","13","胡志强","M","1096-06-20","1103-04-06","平民","186257","186259","4"
"186404","13","胡玉兰","F","1091-04-13","1098-12-28","平民","186257","186259","4"
"186405","13","胡岩","M","1091-10-01","1165-02-12","平民","186257","186259","4"
"186406","13","胡莉","F","1111-02-08","1198-07-01","平民","186257","186259","4"
"186407","13","胡秀珍","F","1088-06-01","1171-01-29","平民","186257","186304","4"
"186408","13","胡秀荣","F","1107-09-07","1165-08-19","平民","186257","186304","4"
"186409","13","胡超","M","1095-01-19","1150-05-28","平民","186257","186304","4"
"186410","13","胡晨","M","1081-06-09","1165-06-11","平民","186260","186273","4"
"186411","13","胡金凤","F","1102-07-20","1146-02-02","平民","186260","186273","4"
"186412","13","胡建军","M","1084-12-25","1145-12-23","平民","186260","186273","4"
"186413","13","胡玉珍","F","1081-04-07","1124-12-29","平民","186260","186273","4"
"186414","13","胡帆","M","1090-07-16","1179-01-30","平民","186260","186273","4"
"186415","13","胡鑫","M","1082-10-03","1161-12-07","平民","186260","186273","4"
"186416","13","胡畅","F","1105-05-06","1185-01-21","平民","186260","186305","4"
"186417","13","胡秀华","F","1096-07-06","1146-11-12","平民","186260","186305","4"
"186418","13","胡丽娟","F","1097-09-23","1175-01-24","平民","186260","186305","4"
"186419","13","胡玉英","F","1107-10-15","1178-09-09","平民","186261","186291","4"
"186420","13","胡楠","M","1118-12-10","1165-12-29","平民","186261","186291","4"
"186421","13","胡晨","M","1129-03-07","1201-11-16","平民","186261","186291","4"
"186422","13","胡淑兰","F","1124-11-12","1177-07-21","平民","186261","186291","4"
"186423","13","胡晨","M","1112-02-21","1119-08-24","平民","186261","186291","4"
"186424","13","胡凤英","F","1107-08-29","1167-01-12","平民","186261","186291","4"
"186425","13","胡俊","M","1106-05-22","1156-03-26","平民","186261","186301","4"
"186426","13","胡磊","M","1105-08-16","1172-04-08","平民","186261","186301","4"
"186427","13","胡璐","F","1121-01-13","1176-01-01","平民","186261","186301","4"
"186428","13","胡秀荣","F","1116-10-01","1191-05-09","平民","186262","186298","4"
"186429","13","胡涛","M","1122-04-30","1179-05-02","平民","186262","186298","4"
"186430","13","胡杰","M","1128-02-03","1175-05-26","平民","186262","186298","4"
"186431","13","胡秀梅","F","1112-03-14","1192-08-04","平民","186262","186298","4"
"186432","13","胡勇","M","1108-10-25","1160-08-05","平民","186262","186298","4"
"186433","13","胡秀芳","F","1115-01-20","1198-11-22","平民","186262","186298","4"
"186434","13","胡梅","F","1128-08-29","1171-12-29","平民","186262","186310","4"
"186435","13","胡宇","M","1115-04-10","1196-11-06","平民","186262","186310","4"
"186436","13","胡玉英","F","1110-04-16","1180-04-20","平民","186262","186310","4"
"186437","13","胡柳","F","1129-03-13","1174-08-13","平民","186263","186237","4"
"186438","13","胡春梅","F","1122-11-05","1167-01-23","平民","186263","186237","4"
"186439","13","胡伟","M","1115-11-03","1123-12-20","平民","186263","186237","4"
"186440","13","胡霞","F","1129-04-03","1192-02-15","平民","186263","186237","4"
"186441","13","胡帆","M","1118-11-09","1166-11-20","平民","186263","186237","4"
"186442","13","胡金凤","F","1115-03-04","1178-12-03","平民","186263","186237","4"
"186443","13","胡婷","F","1113-07-27","1189-11-04","平民","186263","186293","4"
"186444","13","胡飞","M","1111-09-26","1175-04-05","平民","186263","186293","4"
"186445","13","胡成","M","1125-07-19","1200-01-12","平民","186263","186293","4"
"186446","13","胡磊","M","1107-12-04","1150-11-19","平民","186265","186253","4"
"186447","13","胡晶","F","1119-08-08","1121-11-20","平民","186265","186253","4"
"186448","13","胡春梅","F","1114-05-30","1188-08-08","平民","186265","186253","4"
"186449","13","胡莹","F","1124-03-25","1203-05-25","平民","186265","186253","4"
"186450","13","胡淑英","F","1106-05-07","1157-12-23","平民","186265","186253","4"
"186451","13","胡娜","F","1125-05-07","1191-01-31","平民","186265","186253","4"
"186452","13","胡岩","M","1113-03-16","1174-08-30","平民","186265","186290","4"
"186453","13","胡博","M","1121-11-24","1163-03-15","平民","186265","186290","4"
"186454","13","胡娟","F","1128-10-12","1203-10-17","平民","186265","186290","4"
"186455","13","胡凤兰","F","1127-04-29","1195-10-14","平民","186266","186296","4"
"186456","13","胡建军","M","1116-08-01","1176-12-18","平民","186266","186296","4"
"186457","13","胡宇","M","1131-02-17","1198-12-11","平民","186266","186296","4"
"186458","13","胡欢","M","1133-03-20","1192-06-12","平民","186266","186296","4"
"186459","13","胡金凤","F","1111-03-19","1167-08-10","平民","186266","186296","4"
"186460","13","胡莹","F","1134-11-23","1145-05-20","平民","186266","186296","4"
"186461","13","胡鑫","M","1134-09-07","1196-01-19","平民","186266","186311","4"
"186462","13","胡亮","M","1122-12-05","1199-10-21","平民","186266","186311","4"
"186463","13","胡萍","F","1122-11-28","1202-06-20","平民","186266","186311","4"
"186464","13","胡欢","M","1125-01-03","1177-12-16","平民","186267","186255","4"
"186465","13","胡杨","M","1114-06-21","1182-11-27","平民","186267","186255","4"
"186466","13","胡华","M","1124-04-20","1207-10-22","平民","186267","186255","4"
"186467","13","胡秀英","F","1123-02-14","1190-03-18","平民","186267","186255","4"
"186468","13","胡桂芝","F","1106-11-08","1174-10-28","平民","186267","186255","4"
"186469","13","胡桂花","F","1122-09-21","1188-07-28","平民","186267","186255","4"
"186470","13","胡想","M","1121-06-28","1189-11-17","平民","186267","186303","4"
"186471","13","胡帅","M","1119-05-09","1209-01-29","平民","186267","186303","4"
"186472","13","胡志强","M","1111-03-04","1191-10-07","平民","186267","186303","4"
"186473","13","胡晨","M","1112-12-19","1196-01-09","平民","186268","186264","4"
"186474","13","胡勇","M","1105-04-30","1183-08-11","平民","186268","186264","4"
"186475","13","胡旭","M","1099-06-25","1103-04-27","平民","186268","186264","4"
"186476","13","胡龙","M","1107-05-03","1173-04-21","平民","186268","186264","4"
"186477","13","胡辉","M","1107-02-01","1186-08-10","平民","186268","186264","4"
"186478","13","胡晨","M","1104-10-11","1191-12-13","平民","186268","186264","4"
"186479","13","胡建","M","1115-12-15","1181-10-07","平民","186268","186295","4"
"186480","13","胡峰","M","1106-11-17","1155-06-05","平民","186268","186295","4"
"186481","13","胡桂芳","F","1120-12-18","1205-01-23","平民","186268","186295","4"
"186482","13","胡玉梅","F","1109-03-04","1176-04-29","平民","186269","186299","4"
"186483","13","胡建","M","1109-10-09","1185-02-03","平民","186269","186299","4"
"186484","13","胡淑珍","F","1115-02-08","1169-08-18","平民","186269","186299","4"
"186485","13","胡利","M","1100-11-30","1186-04-20","平民","186269","186299","4"
"186486","13","胡林","M","1116-02-05","1127-02-27","平民","186269","186299","4"
"186487","13","胡琴","F","1099-11-29","1184-06-06","平民","186269","186299","4"
"186488","13","胡亮","M","1106-08-23","1149-01-26","平民","186269","186287","4"
"186489","13","胡俊","M","1115-03-05","1188-12-17","平民","186269","186287","4"
"186490","13","胡梅","F","1098-06-04","1144-09-13","平民","186269","186287","4"
"186491","13","胡兰英","F","1116-02-13","1204-06-05","平民","186272","186247","4"
"186492","13","胡敏","F","1118-10-06","1188-08-17","平民","186272","186247","4"
"186493","13","胡凤兰","F","1125-02-21","1181-04-02","平民","186272","186247","4"
"186494","13","胡丽丽","F","1104-09-20","1177-04-29","平民","186272","186247","4"
"186495","13","胡伟","M","1111-11-12","1184-01-14","平民","186272","186247","4"
"186496","13","胡芳","F","1113-05-15","1171-01-30","平民","186272","186247","4"
"186497","13","胡玉","F","1106-05-07","1182-05-13","平民","186272","186251","4"
"186498","13","胡成","M","1107-02-13","1185-01-29","平民","186272","186251","4"
"186499","13","胡丽娟","F","1111-08-09","1188-10-13","平民","186274","186309","4"
"186500","13","胡桂芝","F","1105-09-19","1169-08-10","平民","186274","186309","4"
"186501","13","胡洋","M","1121-01-21","1189-05-03","平民","186274","186309","4"
"186502","13","胡雪","F","1102-03-30","1153-09-25","平民","186274","186309","4"
"186503","13","胡华","M","1110-01-12","1159-07-11","平民","186274","186309","4"
"186504","13","胡建","M","1116-12-08","1177-08-18","平民","186274","186309","4"
"186505","13","胡梅","F","1100-08-31","1157-06-25","平民","186274","186239","4"
"186506","13","胡瑜","F","1108-04-30","1170-11-09","平民","186274","186239","4"
"186507","13","胡静","F","1126-07-13","1213-12-28","平民","186275","186240","4"
"186508","13","胡丽娟","F","1108-07-12","1161-12-05","平民","186275","186240","4"
"186509","13","胡萍","F","1107-01-02","1185-01-10","平民","186275","186240","4"
"186510","13","胡玉兰","F","1118-04-12","1173-04-04","平民","186275","186240","4"
"186511","13","胡晨","M","1128-01-06","1140-10-15","平民","186275","186240","4"
"186512","13","胡兰英","F","1110-10-23","1180-07-24","平民","186275","186240","4"
"186513","13","胡岩","M","1126-03-05","1185-05-06","平民","186275","186294","4"
"186514","13","胡静","F","1128-10-27","1212-05-31","平民","186275","186294","4"
"186515","13","胡淑珍","F","1102-10-06","1160-11-21","平民","186276","186249","4"
"186516","13","胡秀荣","F","1103-08-28","1170-12-14","平民","186276","186249","4"
"186517","13","胡林","M","1123-12-26","1173-12-17","平民","186276","186249","4"
"186518","13","胡波","M","1123-09-10","1205-10-24","平民","186276","186249","4"
"186519","13","胡丽","F","1124-08-10","1202-12-30","平民","186276","186249","4"
"186520","13","胡辉","M","1105-11-11","1114-02-20","平民","186276","186249","4"
"186521","13","胡桂珍","F","1123-07-03","1189-12-26","平民","186276","186297","4"
"186522","13","胡利","M","1107-03-23","1185-04-06","平民","186276","186297","4"
"186523","13","胡凤兰","F","1121-02-03","1162-10-28","平民","186278","186277","4"
"186524","13","胡琴","F","1127-04-26","1183-03-17","平民","186278","186277","4"
"186525","13","胡想","M","1106-12-28","1180-01-11","平民","186278","186277","4"
"186526","13","胡柳","F","1127-03-25","1133-01-09","平民","186278","186277","4"
"186527","13","胡红梅","F","1113-02-24","1192-12-04","平民","186278","186277","4"
"186528","13","胡华","M","1119-09-26","1125-08-27","平民","186278","186277","4"
"186529","13","胡明","M","1111-08-09","1166-06-26","平民","186278","186286","4"
"186530","13","胡桂花","F","1123-03-15","1129-05-25","平民","186278","186286","4"
"186531","13","胡鑫","M","1107-05-31","1118-01-19","平民","186279","186270","4"
"186532","13","胡杰","M","1122-03-25","1135-03-16","平民","186279","186270","4"
"186533","13","胡兵","M","1112-08-09","1177-08-11","平民","186279","186270","4"
"186534","13","胡玉梅","F","1119-09-03","1169-12-07","平民","186279","186236","4"
"186535","13","胡桂兰","F","1122-01-16","1207-11-24","平民","186279","186236","4"
"186536","13","胡海燕","F","1113-04-22","1182-05-29","平民","186279","186236","4"
"186537","13","胡丹","F","1117-11-24","1193-05-20","平民","186279","186289","4"
"186538","13","胡玉梅","F","1108-03-20","1184-10-06","平民","186279","186289","4"
"186539","13","胡玉珍","F","1120-07-03","1189-02-08","平民","186280","186256","4"
"186540","13","胡凯","M","1115-05-18","1174-12-23","平民","186280","186256","4"
"186541","13","胡鑫","M","1118-01-18","1179-06-11","平民","186280","186256","4"
"186542","13","胡平","M","1132-11-20","1211-12-02","平民","186280","186307","4"
"186543","13","胡兵","M","1118-02-14","1174-03-05","平民","186280","186307","4"
"186544","13","胡杰","M","1125-11-23","1171-01-25","平民","186280","186307","4"
"186545","13","胡丹丹","F","1120-04-10","1203-12-22","平民","186280","186288","4"
"186546","13","胡小红","F","1127-12-21","1181-01-11","平民","186280","186288","4"
"186547","13","胡刚","M","1131-07-02","1135-09-24","平民","186281","186308","4"
"186548","13","胡桂荣","F","1113-02-23","1125-05-01","平民","186281","186308","4"
"186549","13","胡婷","F","1130-01-09","1135-08-08","平民","186281","186308","4"
"186550","13","胡淑华","F","1133-01-11","1213-04-24","平民","186281","186304","4"
"186551","13","胡欢","M","1125-03-03","1183-12-27","平民","186281","186304","4"
"186552","13","胡小红","F","1124-10-20","1187-09-11","平民","186281","186304","4"
"186553","13","胡鑫","M","1124-01-12","1176-04-07","平民","186281","186305","4"
"186554","13","胡辉","M","1114-10-20","1202-07-09","平民","186281","186305","4"
"186555","13","胡磊","M","1113-12-04","1155-07-14","平民","186282","186301","4"
"186556","13","胡强","M","1121-07-20","1185-05-25","平民","186282","186301","4"
"186557","13","胡梅","F","1105-04-25","1178-08-10","平民","186282","186301","4"
"186558","13","胡建国","M","1112-11-22","1181-07-16","平民","186282","186310","4"
"186559","13","胡红梅","F","1122-08-07","1195-07-31","平民","186282","186310","4"
"186560","13","胡春梅","F","1111-07-13","1194-09-07","平民","186282","186310","4"
"186561","13","胡莹","F","1123-03-08","1205-01-04","平民","186282","186293","4"
"186562","13","胡旭","M","1118-06-26","1178-06-01","平民","186282","186293","4"
"186563","13","胡英","F","1128-09-19","1194-01-23","平民","186283","186290","4"
"186564","13","胡建军","M","1125-01-14","1180-10-01","平民","186283","186290","4"
"186565","13","胡建平","M","1120-02-15","1188-03-16","平民","186283","186290","4"
"186566","13","胡颖","F","1134-04-20","1185-09-08","平民","186283","186311","4"
"186567","13","胡颖","F","1125-05-18","1192-06-08","平民","186283","186311","4"
"186568","13","胡伟","M","1116-11-09","1157-01-14","平民","186283","186311","4"
"186569","13","胡楠","M","1118-03-26","1161-11-27","平民","186283","186303","4"
"186570","13","胡旭","M","1131-10-12","1193-12-12","平民","186283","186303","4"
"186571","13","胡建华","M","1105-03-03","1166-03-15","平民","186285","186295","4"
"186572","13","胡旭","M","1111-05-21","1152-08-20","平民","186285","186295","4"
