"member_id","tree_id","full_name","gender","birth_date","death_date","biography","father_member_id","mother_member_id","generation"
"123339","4","李帆","M","1089-08-28","1132-10-26","平民","123213","123207","4"
"123340","4","李林","M","1105-06-09","1148-11-23","平民","123213","123207","4"
"123341","4","李博","M","1099-12-24","1101-02-09","平民","123213","123207","4"
"123342","4","李雪梅","F","1088-02-28","1092-12-10","平民","123213","123207","4"
"123343","4","李艳","F","1096-09-21","1183-05-15","平民","123213","123277","4"
"123344","4","李华","M","1101-08-08","1151-12-11","平民","123213","123277","4"
"123345","4","李丽华","F","1086-05-14","1126-12-21","平民","123213","123277","4"
"123346","4","李雪","F","1104-05-18","1161-05-22","平民","123213","123277","4"
"123347","4","李欣","F","1103-06-01","1183-02-18","平民","123214","123253","4"
"123348","4","李杨","M","1100-01-17","1174-07-28","平民","123214","123253","4"
"123349","4","李桂芝","F","1086-07-24","1154-06-14","平民","123214","123253","4"
"123350","4","李莉","F","1090-09-24","1171-10-03","平民","123214","123253","4"
"123351","4","李桂香","F","1090-10-03","1131-05-13","平民","123214","123253","4"
"123352","4","李玉华","F","1094-01-25","1170-10-10","平民","123214","123219","4"
"123353","4","李秀兰","F","1106-05-17","1188-01-31","平民","123214","123219","4"
"123354","4","李畅","F","1087-02-16","1163-03-16","平民","123214","123219","4"
"123355","4","李刚","M","1095-03-06","1162-07-15","平民","123214","123219","4"
"123356","4","李丽华","F","1099-05-02","1101-06-01","平民","123218","123255","4"
"123357","4","李建","M","1107-04-19","1114-06-23","平民","123218","123255","4"
"123358","4","李兰英","F","1092-07-05","1168-10-29","平民","123218","123255","4"
"123359","4","李红","F","1097-10-27","1103-08-30","平民","123218","123255","4"
"123360","4","李建国","M","1116-04-28","1123-02-01","平民","123218","123255","4"
"123361","4","李莹","F","1106-03-13","1155-04-12","平民","123218","123265","4"
"123362","4","李健","M","1110-08-14","1169-10-02","平民","123218","123265","4"
"123363","4","李晨","M","1106-09-05","1186-04-15","平民","123218","123265","4"
"123364","4","李红霞","M","1100-03-17","1115-01-03","平民","123218","123265","4"
"123365","4","李刚","M","1107-09-11","1195-02-02","平民","123220","123221","4"
"123366","4","李晨","M","1124-03-28","1179-12-19","平民","123220","123221","4"
"123367","4","李秀芳","F","1120-01-27","1173-07-05","平民","123220","123221","4"
"123368","4","李磊","M","1118-03-05","1176-09-30","平民","123220","123221","4"
"123369","4","李俊","M","1105-01-27","1163-08-27","平民","123220","123221","4"
"123370","4","李军","M","1120-05-23","1162-06-06","平民","123220","123278","4"
"123371","4","李旭","M","1102-05-10","1165-07-20","平民","123220","123278","4"
"123372","4","李宁","M","1118-09-05","1192-05-15","平民","123220","123278","4"
"123373","4","李伟","M","1123-04-25","1165-12-10","平民","123220","123278","4"
"123374","4","李雷","M","1096-04-09","1165-06-05","平民","123223","123267","4"
"123375","4","李瑜","F","1105-11-02","1167-06-22","平民","123223","123267","4"
"123376","4","李雷","M","1117-10-23","1174-09-12","平民","123223","123267","4"
"123377","4","李林","M","1114-12-10","1115-06-18","平民","123223","123267","4"
"123378","4","李鑫","M","1098-01-12","1149-05-28","平民","123223","123267","4"
"123379","4","李飞","M","1105-11-26","1171-02-15","平民","123223","123273","4"
"123380","4","李岩","M","1100-04-02","1100-11-20","平民","123223","123273","4"
"123381","4","李琳","F","1097-06-16","1142-05-06","平民","123223","123273","4"
"123382","4","李鹏","M","1103-09-28","1162-02-20","平民","123223","123273","4"
"123383","4","李峰","M","1096-05-12","1183-09-02","平民","123225","123259","4"
"123384","4","李龙","M","1107-03-30","1158-10-05","平民","123225","123259","4"
"123385","4","李兵","M","1113-06-19","1120-02-10","平民","123225","123259","4"
"123386","4","李婷","F","1091-12-27","1141-02-21","平民","123225","123259","4"
"123387","4","李华","M","1090-02-25","1131-12-19","平民","123225","123259","4"
"123388","4","李欣","F","1095-07-05","1149-12-06","平民","123225","123261","4"
"123389","4","李平","M","1106-07-19","1191-06-10","平民","123225","123261","4"
"123390","4","李琴","F","1105-01-01","1170-12-11","平民","123225","123261","4"
"123391","4","李玉兰","F","1091-08-13","1153-12-05","平民","123225","123261","4"
"123392","4","李华","M","1123-09-30","1187-11-19","平民","123226","123268","4"
"123393","4","李磊","M","1103-06-28","1114-07-16","平民","123226","123268","4"
"123394","4","李玲","F","1109-08-16","1150-02-02","平民","123226","123268","4"
"123395","4","李雪梅","F","1121-11-27","1192-08-21","平民","123226","123268","4"
"123396","4","李畅","F","1109-01-02","1174-11-28","平民","123226","123268","4"
"123397","4","李鑫","M","1103-07-08","1155-04-03","平民","123226","123257","4"
"123398","4","李帆","M","1116-03-02","1185-02-14","平民","123226","123257","4"
"123399","4","李小红","F","1108-07-19","1164-09-24","平民","123226","123257","4"
"123400","4","李平","M","1125-04-15","1130-01-09","平民","123226","123257","4"
"123401","4","李兵","M","1098-05-02","1188-02-05","平民","123227","123208","4"
"123402","4","李淑英","F","1108-10-02","1175-05-24","平民","123227","123208","4"
"123403","4","李强","M","1095-03-04","1103-09-26","平民","123227","123208","4"
"123404","4","李宁","M","1096-05-20","1144-02-29","平民","123227","123208","4"
"123405","4","李娜","F","1097-08-19","1143-04-16","平民","123227","123208","4"
"123406","4","李芳","F","1089-08-04","1156-10-26","平民","123227","123275","4"
"123407","4","李晶","F","1102-05-11","1113-08-22","平民","123227","123275","4"
"123408","4","李晨","M","1086-03-27","1130-04-10","平民","123227","123275","4"
"123409","4","李玉","F","1098-10-12","1160-12-09","平民","123227","123275","4"
"123410","4","李建华","M","1107-08-23","1117-06-19","平民","123228","123270","4"
"123411","4","李伟","M","1103-08-14","1160-06-22","平民","123228","123270","4"
"123412","4","李刚","M","1090-03-21","1151-09-18","平民","123228","123270","4"
"123413","4","李梅","F","1102-11-20","1149-01-06","平民","123228","123270","4"
"123414","4","李东","M","1099-03-22","1165-01-15","平民","123228","123270","4"
"123415","4","李健","M","1107-06-12","1163-07-09","平民","123228","123222","4"
"123416","4","李晨","M","1094-01-01","1153-01-28","平民","123228","123222","4"
"123417","4","李宇","M","1085-12-06","1164-10-24","平民","123228","123222","4"
"123418","4","李华","M","1095-02-02","1142-04-12","平民","123228","123222","4"
"123419","4","李桂芳","F","1094-10-18","1137-11-07","平民","123229","123269","4"
"123420","4","李桂珍","F","1104-01-15","1167-10-04","平民","123229","123269","4"
"123421","4","李红梅","F","1097-07-25","1180-06-24","平民","123229","123269","4"
"123422","4","李彬","M","1109-02-15","1115-02-25","平民","123229","123269","4"
"123423","4","李建国","M","1091-07-21","1133-03-10","平民","123229","123269","4"
"123424","4","李玉珍","F","1101-09-23","1185-03-18","平民","123229","123217","4"
"123425","4","李桂荣","F","1111-09-05","1198-04-10","平民","123229","123217","4"
"123426","4","李秀英","F","1091-10-19","1181-06-09","平民","123229","123217","4"
"123427","4","李英","F","1107-01-20","1166-06-03","平民","123229","123217","4"
"123428","4","李丽丽","F","1116-08-04","1157-05-21","平民","123231","123235","4"
"123429","4","李建","M","1112-10-18","1201-09-02","平民","123231","123235","4"
"123430","4","李琳","F","1117-02-13","1176-02-23","平民","123231","123235","4"
"123431","4","李婷","F","1110-03-09","1193-01-14","平民","123231","123235","4"
"123432","4","李丹","F","1094-11-30","1166-12-21","平民","123231","123235","4"
"123433","4","李龙","M","1104-10-06","1161-07-16","平民","123231","123204","4"
"123434","4","李健","M","1113-11-24","1128-11-14","平民","123231","123204","4"
"123435","4","李强","M","1101-10-15","1179-07-28","平民","123231","123204","4"
"123436","4","李峰","M","1117-04-10","1119-08-29","平民","123231","123204","4"
"123437","4","李文","M","1100-01-02","1140-02-17","平民","123232","123246","4"
"123438","4","李丽丽","F","1112-04-27","1172-07-14","平民","123232","123246","4"
"123439","4","李阳","M","1110-01-26","1160-02-07","平民","123232","123246","4"
"123440","4","李玉","F","1109-05-10","1190-10-12","平民","123232","123246","4"
"123441","4","李彬","M","1102-10-13","1168-04-04","平民","123232","123246","4"
"123442","4","李楠","M","1094-01-30","1101-04-14","平民","123232","123224","4"
"123443","4","李洋","M","1117-04-23","1203-11-04","平民","123232","123224","4"
"123444","4","李柳","F","1113-07-07","1177-09-20","平民","123232","123224","4"
"123445","4","李丽","F","1105-08-09","1175-03-18","平民","123232","123224","4"
"123446","4","李桂花","F","1084-06-03","1130-04-29","平民","123233","123279","4"
"123447","4","李丽娟","F","1078-05-24","1086-04-24","平民","123233","123279","4"
"123448","4","李龙","M","1075-11-20","1079-10-02","平民","123233","123279","4"
"123449","4","李阳","M","1084-10-07","1142-10-04","平民","123233","123279","4"
"123450","4","李丹","F","1089-03-10","1170-11-22","平民","123233","123279","4"
"123451","4","李宇","M","1098-05-18","1165-06-21","平民","123233","123266","4"
"123452","4","李娟","F","1081-06-26","1159-08-21","平民","123233","123266","4"
"123453","4","李雪","F","1085-06-23","1137-08-11","平民","123233","123266","4"
"123454","4","李利","M","1078-02-20","1148-02-16","平民","123233","123266","4"
"123455","4","李鑫","M","1088-10-20","1164-06-18","平民","123234","123263","4"
"123456","4","李杰","M","1089-05-27","1143-12-21","平民","123234","123263","4"
"123457","4","李玉珍","F","1096-11-08","1147-07-25","平民","123234","123263","4"
"123458","4","李玲","F","1085-10-26","1165-11-17","平民","123234","123263","4"
"123459","4","李瑞","M","1089-10-06","1150-10-23","平民","123234","123263","4"
"123460","4","李颖","F","1097-02-26","1155-07-29","平民","123234","123248","4"
"123461","4","李瑞","M","1099-05-03","1144-02-19","平民","123234","123248","4"
"123462","4","李敏","F","1100-08-18","1167-06-03","平民","123234","123248","4"
"123463","4","李雷","M","1108-02-29","1188-05-29","平民","123234","123248","4"
"123464","4","李斌","M","1091-12-20","1168-02-06","平民","123237","123203","4"
"123465","4","李建平","M","1094-02-01","1163-03-24","平民","123237","123203","4"
"123466","4","李军","M","1072-09-20","1122-12-16","平民","123237","123203","4"
"123467","4","李文","M","1083-11-28","1130-12-31","平民","123237","123203","4"
"123468","4","李秀珍","F","1092-12-19","1105-11-05","平民","123237","123203","4"
"123469","4","李明","M","1074-02-12","1121-02-05","平民","123237","123258","4"
"123470","4","李欢","M","1086-09-20","1096-12-11","平民","123237","123258","4"
"123471","4","李秀珍","F","1094-12-26","1155-03-06","平民","123237","123258","4"
"123472","4","李涛","M","1093-08-31","1139-10-09","平民","123237","123258","4"
"123473","4","李楠","M","1082-06-07","1136-01-09","平民","123240","123236","4"
"123474","4","李建","M","1083-02-18","1138-06-23","平民","123240","123236","4"
"123475","4","李涛","M","1084-12-21","1158-01-03","平民","123240","123236","4"
"123476","4","李娟","F","1088-03-03","1101-01-30","平民","123240","123236","4"
"123477","4","李建华","M","1094-09-08","1134-09-14","平民","123240","123236","4"
"123478","4","李凤英","F","1092-02-27","1173-12-11","平民","123240","123256","4"
"123479","4","李建国","M","1085-08-22","1171-01-06","平民","123240","123256","4"
"123480","4","李超","M","1090-06-12","1180-03-05","平民","123240","123256","4"
"123481","4","李红","F","1099-11-05","1186-01-05","平民","123240","123256","4"
"123482","4","李桂英","F","1102-10-26","1182-04-12","平民","123242","123215","4"
"123483","4","李平","M","1085-08-20","1165-07-02","平民","123242","123215","4"
"123484","4","李帅","M","1090-05-17","1162-09-01","平民","123242","123215","4"
"123485","4","李娜","F","1095-02-09","1159-03-14","平民","123242","123215","4"
"123486","4","李玉英","F","1092-09-20","1133-02-18","平民","123242","123215","4"
"123487","4","李瑞","M","1085-08-30","1086-02-07","平民","123242","123262","4"
"123488","4","李宇","M","1087-04-27","1141-02-04","平民","123242","123262","4"
"123489","4","李海燕","F","1096-09-27","1171-11-23","平民","123242","123262","4"
"123490","4","李秀英","F","1106-05-31","1194-09-11","平民","123242","123262","4"
"123491","4","李利","M","1084-01-16","1135-05-27","平民","123244","123271","4"
"123492","4","李彬","M","1087-04-17","1152-08-19","平民","123244","123271","4"
"123493","4","李梅","F","1085-10-09","1137-08-05","平民","123244","123271","4"
"123494","4","李旭","M","1087-12-24","1134-10-15","平民","123244","123271","4"
"123495","4","李桂珍","F","1089-08-04","1165-12-01","平民","123244","123271","4"
"123496","4","李飞","M","1071-08-23","1142-11-16","平民","123244","123280","4"
"123497","4","李秀云","F","1084-05-27","1137-11-18","平民","123244","123280","4"
"123498","4","李帆","M","1082-04-01","1129-02-27","平民","123244","123280","4"
"123499","4","李斌","M","1082-10-17","1159-07-21","平民","123245","123276","4"
"123500","4","李红梅","F","1075-05-29","1121-08-11","平民","123245","123276","4"
"123501","4","李杰","M","1082-10-03","1126-02-04","平民","123245","123276","4"
"123502","4","李飞","M","1090-01-09","1139-05-27","平民","123245","123276","4"
"123503","4","李强","M","1080-12-03","1157-03-23","平民","123245","123276","4"
"123504","4","李秀荣","F","1082-10-03","1155-10-09","平民","123245","123250","4"
"123505","4","李刚","M","1079-04-23","1133-08-22","平民","123245","123250","4"
"123506","4","李建国","M","1076-09-18","1135-02-11","平民","123245","123250","4"
"123507","4","李红梅","F","1100-06-28","1150-09-16","平民","123249","123260","4"
"123508","4","李秀荣","F","1097-10-25","1184-01-04","平民","123249","123260","4"
"123509","4","李欣","F","1104-06-15","1184-01-26","平民","123249","123260","4"
"123510","4","李成","M","1103-01-13","1116-03-16","平民","123249","123260","4"
"123511","4","李柳","F","1090-10-14","1133-05-05","平民","123249","123260","4"
"123512","4","李岩","M","1089-06-04","1092-01-02","平民","123249","123272","4"
"123513","4","李波","M","1103-07-27","1174-10-16","平民","123249","123272","4"
"123514","4","李秀云","F","1095-11-10","1146-12-11","平民","123249","123272","4"
"123515","4","李兵","M","1083-08-01","1137-03-17","平民","123251","123243","4"
"123516","4","李亮","M","1087-11-07","1136-11-07","平民","123251","123243","4"
"123517","4","李想","M","1083-06-19","1141-01-27","平民","123251","123243","4"
"123518","4","李博","M","1067-07-03","1109-10-28","平民","123251","123243","4"
"123519","4","李莉","F","1079-03-04","1079-10-08","平民","123251","123243","4"
"123520","4","李淑兰","F","1077-11-09","1158-05-13","平民","123251","123238","4"
"123521","4","李军","M","1084-09-13","1130-11-24","平民","123251","123238","4"
"123522","4","李秀兰","F","1089-11-17","1170-06-03","平民","123251","123238","4"
"123523","4","李淑珍","F","1084-10-23","1135-08-30","平民","123252","123239","4"
"123524","4","李龙","M","1089-08-31","1097-05-17","平民","123252","123274","4"
"123525","4","李明","M","1096-02-27","1098-10-28","平民","123252","123211","4"
"123526","4","李秀兰","F","1089-10-14","1090-04-29","平民","123252","123264","4"
"123527","4","李博","M","1079-08-20","1123-02-24","平民","123252","123277","4"
"123528","4","李彬","M","1089-03-23","1139-03-21","平民","123252","123219","4"
"123529","4","李阳","M","1081-05-25","1162-01-03","平民","123252","123265","4"
"123530","4","李桂兰","F","1080-05-06","1160-11-10","平民","123252","123278","4"
"123531","4","李玉兰","F","1104-08-21","","姻亲·配偶","","","4"
"123532","4","李莹","F","1088-09-01","","姻亲·配偶","","","4"
"123533","4","李莉","F","1116-10-07","","姻亲·配偶","","","4"
"123534","4","李秀芳","F","1103-08-13","","姻亲·配偶","","","4"
"123535","4","李桂珍","F","1087-01-18","","姻亲·配偶","","","4"
"123536","4","李秀荣","F","1099-04-15","","姻亲·配偶","","","4"
"123537","4","李桂英","F","1092-05-05","","姻亲·配偶","","","4"
"123538","4","李萍","F","1091-03-27","","姻亲·配偶","","","4"
"123539","4","李丽娟","F","1096-02-28","","姻亲·配偶","","","4"
"123540","4","李淑兰","F","1103-02-04","","姻亲·配偶","","","4"
"123541","4","李丽娟","F","1086-03-16","","姻亲·配偶","","","4"
"123542","4","李兰英","F","1109-03-19","","姻亲·配偶","","","4"
"123543","4","李婷婷","F","1109-10-13","","姻亲·配偶","","","4"
"123544","4","李玉梅","F","1108-12-10","","姻亲·配偶","","","4"
"123545","4","李英","F","1105-05-23","","姻亲·配偶","","","4"
"123546","4","李璐","F","1107-01-10","","姻亲·配偶","","","4"
"123547","4","李颖","F","1112-10-25","","姻亲·配偶","","","4"
"123548","4","李晶","F","1098-03-24","","姻亲·配偶","","","4"
"123549","4","李娜","F","1081-05-11","","姻亲·配偶","","","4"
"123550","4","李璐","F","1107-03-17","","姻亲·配偶","","","4"
"123551","4","李秀兰","F","1092-10-16","","姻亲·配偶","","","4"
